AzureADUserId,MachineId,ProcessCommandLine,AlertId,FileName,AlertTitle,Severity,AttackerTenant
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2716,i,3225655221175997821,11765360275673106496,262144 --variations-seed-version --mojo-platform-channel-handle=2712 /prefetch:2",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=131.0.6778.205 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=131.0.2903.112 --initial-client-data=0x28c,0x290,0x294,0x288,0x29c,0x7ffb617e6070,0x7ffb617e607c,0x7ffb617e6088",da4c60cb33-ba1f-48bc-a6b1-909a42065d91_1,msedge.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --field-trial-handle=2760,i,3225655221175997821,11765360275673106496,262144 --variations-seed-version --mojo-platform-channel-handle=3100 /prefetch:11",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --remote-debugging-port=9220 --profile-directory=""Profile 2""",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=131.0.6778.205 --initial-client-data=0x224,0x228,0x22c,0x13c,0x230,0x7ffb615dfd08,0x7ffb615dfd14,0x7ffb615dfd20",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=131.0.6778.140 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=131.0.2903.99 --initial-client-data=0x280,0x284,0x288,0x27c,0x278,0x7ffb12a56070,0x7ffb12a5607c,0x7ffb12a56088",da4c60cb33-ba1f-48bc-a6b1-909a42065d91_1,msedge.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --remote-debugging-port=9227 --profile-directory=""Profile 1""",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""msedge.exe"" --remote-debugging-port=9224 --profile-directory=""Default""",da4c60cb33-ba1f-48bc-a6b1-909a42065d91_1,msedge.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",da2fbb813d-1b55-40b3-86dd-ef282d75206b_1,rundll32.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" ",da2fbb813d-1b55-40b3-86dd-ef282d75206b_1,cmd.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",da2fbb813d-1b55-40b3-86dd-ef282d75206b_1,AnyDesk.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" ",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" ",da610e0534-f8f7-4d66-978a-93dc60d39608_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --backend",dae060c202-d047-4c7a-b133-fada105bb4ff_1,AnyDesk.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",dae060c202-d047-4c7a-b133-fada105bb4ff_1,rundll32.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-service",dae060c202-d047-4c7a-b133-fada105bb4ff_1,AnyDesk.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" ",dae060c202-d047-4c7a-b133-fada105bb4ff_1,cmd.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",dae060c202-d047-4c7a-b133-fada105bb4ff_1,AnyDesk.exe,Remote monitoring and management software suspicious activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c route print,da610e0534-f8f7-4d66-978a-93dc60d39608_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c systeminfo,da610e0534-f8f7-4d66-978a-93dc60d39608_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c ipconfig /all,da610e0534-f8f7-4d66-978a-93dc60d39608_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",da610e0534-f8f7-4d66-978a-93dc60d39608_1,rundll32.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c route print,dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c systeminfo,dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c ipconfig /all,dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,rundll32.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --backend",daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,AnyDesk.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c route print,daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c systeminfo,daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c ipconfig /all,daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,AnyDesk.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-service",daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,AnyDesk.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",daa354f532-2ea9-40f8-9057-dfd98b0780c7_1,rundll32.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",da30041aa2-e723-456f-a8d3-efd18670cdac_1,AnyDesk.exe,Suspicious sequence of exploration activities,Low,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c route print,daa542e373-e29a-4b8a-85df-4a15b150e7f4_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c systeminfo,daa542e373-e29a-4b8a-85df-4a15b150e7f4_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,cmd.exe /c ipconfig /all,daa542e373-e29a-4b8a-85df-4a15b150e7f4_1,cmd.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"rundll32.exe  SmartService.dll,Uninit",daa542e373-e29a-4b8a-85df-4a15b150e7f4_1,rundll32.exe,Potential initial access led to ransomware attempt,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --backend",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" /c wmic ComputerSystem get domain > C:\ProgramData\dghaahc\dkhcddg",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-service",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""Autoit3.exe"" c:\temp\test\script.a3x",dab8d2b8c1-4b32-4c2a-a1b7-a474a5722070_1,Autoit3.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,svchost.exe -k netsvcs -p -s Winmgmt,da30041aa2-e723-456f-a8d3-efd18670cdac_1,svchost.exe,Suspicious sequence of exploration activities,Low,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --no-pre-read-main-dll --field-trial-handle=2704,i,5504156731435484193,11103767542710730167,262144 --variations-seed-version=20241219-130728.147000 --mojo-platform-channel-handle=2844 /prefetch:11",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=131.0.6778.205 --initial-client-data=0x224,0x228,0x22c,0x21c,0x230,0x7ffb390ffd08,0x7ffb390ffd14,0x7ffb390ffd20",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --no-pre-read-main-dll --field-trial-handle=2288,i,8549765128411742785,8796056974379189133,262144 --variations-seed-version=20241219-130728.147000 --mojo-platform-channel-handle=2340 /prefetch:11",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --no-pre-read-main-dll --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2108,i,8549765128411742785,8796056974379189133,262144 --variations-seed-version=20241219-130728.147000 --mojo-platform-channel-handle=2072 /prefetch:2",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --remote-debugging-port=9222 --profile-directory=Default --flag-switches-begin --flag-switches-end",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,Program Files (x86)\Microsoft\EdgeUpdate\Ipv4PII_478bb0d26b8f48effe6d5837bd99f3b61ae3eada\MicrosoftEdgeUpdateCore.exe,daebc4107a-6fc6-402f-bd89-174a6237996c_1,MicrosoftEdgeUpdateCore.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --backend",da610e0534-f8f7-4d66-978a-93dc60d39608_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" /c wmic ComputerSystem get domain > C:\ProgramData\dghaahc\dkhcddg",da610e0534-f8f7-4d66-978a-93dc60d39608_1,cmd.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",da610e0534-f8f7-4d66-978a-93dc60d39608_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-service",da610e0534-f8f7-4d66-978a-93dc60d39608_1,AnyDesk.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""Autoit3.exe"" c:\temp\test\script.a3x",da610e0534-f8f7-4d66-978a-93dc60d39608_1,Autoit3.exe,Compromised account conducting hands-on-keyboard attack,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --backend",daebc4107a-6fc6-402f-bd89-174a6237996c_1,AnyDesk.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""cmd.exe"" /c wmic ComputerSystem get domain > C:\ProgramData\dghaahc\dkhcddg",daebc4107a-6fc6-402f-bd89-174a6237996c_1,cmd.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-control",daebc4107a-6fc6-402f-bd89-174a6237996c_1,AnyDesk.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""AnyDesk.exe"" --local-service",daebc4107a-6fc6-402f-bd89-174a6237996c_1,AnyDesk.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""Autoit3.exe"" c:\temp\test\script.a3x",daebc4107a-6fc6-402f-bd89-174a6237996c_1,Autoit3.exe,Possible DarkGate activity,High,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --field-trial-handle=2948,i,13223900336198231945,1356649195941280993,262144 --variations-seed-version=20241212-050056.906000 --mojo-platform-channel-handle=3104 /prefetch:11",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\UserPII_656cba301cda4ac67b3ad9006840b0b1b03a0bcd\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=131.0.6778.205 --initial-client-data=0x224,0x228,0x22c,0x1f0,0x230,0x7ffb615dfd08,0x7ffb615dfd14,0x7ffb615dfd20",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2740,i,13223900336198231945,1356649195941280993,262144 --variations-seed-version=20241212-050056.906000 --mojo-platform-channel-handle=2724 /prefetch:2",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,Program Files (x86)\Microsoft\EdgeUpdate\Ipv4PII_478bb0d26b8f48effe6d5837bd99f3b61ae3eada\MicrosoftEdgeUpdateCore.exe,dab6008354-5eda-44e6-b4e1-03bbbd7da538_1,MicrosoftEdgeUpdateCore.exe,Suspicious 'DarkGate' behavior was blocked,Low,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,"""chrome.exe"" --remote-debugging-port=9224 --profile-directory=""Default""",da5cc5f1d8-8bcf-457b-b4f8-1ce11f2e623f_1,chrome.exe,A process was launched on a hidden desktop,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,Program Files (x86)\Microsoft\EdgeUpdate\Ipv4PII_478bb0d26b8f48effe6d5837bd99f3b61ae3eada\MicrosoftEdgeUpdateCore.exe,daec6cd6ea-2fe6-445d-9e44-d7a0915fa044_1,MicrosoftEdgeUpdateCore.exe,Monitored keystrokes,Low,1a34c532-7345-4b36-b041-57f22209d8d1
0669c0e7-54d2-4ff6-808e-3613ce9e42db,d02d4dc4a1733254bcd07135bdf053d7b29f7fef,Program Files (x86)\Microsoft\EdgeUpdate\Ipv4PII_478bb0d26b8f48effe6d5837bd99f3b61ae3eada\MicrosoftEdgeUpdateCore.exe,daa2135aad-11df-452d-96cd-d6aa9aeb6ac1_1,MicrosoftEdgeUpdateCore.exe,Anomaly detected in ASEP registry,Medium,1a34c532-7345-4b36-b041-57f22209d8d1
